Task ID,Area,Checkpoint ID,Completed By,Completed Date,Component,Done,Due Date,Mark Done,Notes,Owner,Phase,Priority,Progress,Section,Source Doc,Start Date,Start Task,Started By,Status,Task
P4-D-013,Infra,P4-D,,,DePIN Smart Contracts (ReFIN L2),No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint D (https://www.notion.so/Checkpoint-D-26b0cff8415880cc8baee781e787848d?pvs=21)",1) Development & Integration Plan — DePIN Smart Contracts (ReFIN L2),Phase 4 - DEV Checkpoints,,,,Not Started,Enroll & stake: SIWE bind wallet → `NodeRegistry.register` → `Staking.stake`; verify capabilities (GPU/prover). Mirror to `NodeMirror`.
P4-D-014,Infra,P4-D,,,DePIN Smart Contracts (ReFIN L2),No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint D (https://www.notion.so/Checkpoint-D-26b0cff8415880cc8baee781e787848d?pvs=21)",1) Development & Integration Plan — DePIN Smart Contracts (ReFIN L2),Phase 4 - DEV Checkpoints,,,,Not Started,"Lease → execute → submit: Poll `/lease`, receive work order, run containerized workload (prover or GPU train/infer), upload artifacts, submit results + metrics + proof. Periodic healthbeats."
P4-D-015,General,P4-D,,,DePIN Smart Contracts (ReFIN L2),No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint D (https://www.notion.so/Checkpoint-D-26b0cff8415880cc8baee781e787848d?pvs=21)",1) Development & Integration Plan — DePIN Smart Contracts (ReFIN L2),Phase 4 - DEV Checkpoints,,,,Not Started,Workload parity: Training/inference jobs mirror Phase-1 Trainer/Inference Worker artifact formats; zk-VaR proving uses provided witness + pk/vk and returns proof + metrics.
P4-D-016,General,P4-D,,,DePIN Smart Contracts (ReFIN L2),No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint D (https://www.notion.so/Checkpoint-D-26b0cff8415880cc8baee781e787848d?pvs=21)",1) Development & Integration Plan — DePIN Smart Contracts (ReFIN L2),Phase 4 - DEV Checkpoints,,,,Not Started,"Offload proving: Replace local prover step with DePIN offload: publish job to Gateway, await `DePINResults`, verify proof, then persist `ZkVarAttestations` and emit `audit.evt`. Job idempotency via `ZkVarRequests` + Redis lock `zkvar:{job_id}` remains unchanged."
P4-D-017,Testing,P4-D,,,,No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint D (https://www.notion.so/Checkpoint-D-26b0cff8415880cc8baee781e787848d?pvs=21)",2) Testing & Validation Checklist,Phase 4 - DEV Checkpoints,,,,Not Started,"Node enrollment & staking: Run the reference agent; perform SIWE, `register`, and `stake`."
P4-D-018,Testing,P4-D,,,,No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint D (https://www.notion.so/Checkpoint-D-26b0cff8415880cc8baee781e787848d?pvs=21)",2) Testing & Validation Checklist,Phase 4 - DEV Checkpoints,,,,Not Started,Node enrollment & staking: Confirm on-chain state in the L2 explorer and a `NodeMirror` row in MongoDB.
P4-D-019,Testing,P4-D,,,,No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint D (https://www.notion.so/Checkpoint-D-26b0cff8415880cc8baee781e787848d?pvs=21)",2) Testing & Validation Checklist,Phase 4 - DEV Checkpoints,,,,Not Started,End-to-end job lifecycle (zk-VaR prove): Trigger zk-VaR to publish a proving job → `DePINJobs`.
P4-D-020,Testing,P4-D,,,,No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint D (https://www.notion.so/Checkpoint-D-26b0cff8415880cc8baee781e787848d?pvs=21)",2) Testing & Validation Checklist,Phase 4 - DEV Checkpoints,,,,Not Started,"End-to-end job lifecycle (zk-VaR prove): Agent polls, accepts lease (check Redis `lease:{job_id}`), downloads payload, runs prover, uploads proof to GCS, submits result."
P4-D-021,Testing,P4-D,,,,No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint D (https://www.notion.so/Checkpoint-D-26b0cff8415880cc8baee781e787848d?pvs=21)",2) Testing & Validation Checklist,Phase 4 - DEV Checkpoints,,,,Not Started,End-to-end job lifecycle (zk-VaR prove): Gateway validates proof and writes `DePINResults` + `QoSJobFacts`.
P4-D-022,Testing,P4-D,,,,No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint D (https://www.notion.so/Checkpoint-D-26b0cff8415880cc8baee781e787848d?pvs=21)",2) Testing & Validation Checklist,Phase 4 - DEV Checkpoints,,,,Not Started,"QoS & settlement: QoS Oracle ingests facts, aggregates epoch scores, and settles on-chain via `QoSOracle.submit` and `Rewards.accrue`."
P4-D-023,Testing,P4-D,,,,No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint D (https://www.notion.so/Checkpoint-D-26b0cff8415880cc8baee781e787848d?pvs=21)",2) Testing & Validation Checklist,Phase 4 - DEV Checkpoints,,,,Not Started,QoS & settlement: Verify tx receipts in the L2 explorer and reward accrual to the provider wallet.
P4-D-024,Infra,P4-D,,,,No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint D (https://www.notion.so/Checkpoint-D-26b0cff8415880cc8baee781e787848d?pvs=21)",2) Testing & Validation Checklist,Phase 4 - DEV Checkpoints,,,,Not Started,GPU training/inference path (spot check): Publish a small training/inference job; agent returns artifacts/predictions; Trainer/Inference Worker consume outputs and update `ModelRegistry` / `Signals`.
P4-D-025,Testing,P4-D,,,,No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint D (https://www.notion.so/Checkpoint-D-26b0cff8415880cc8baee781e787848d?pvs=21)",2) Testing & Validation Checklist,Phase 4 - DEV Checkpoints,,,,Not Started,Audit trail integration: Verify `audit.evt` for accepted results and settlements; Audit Writer persists leaves for Phase-3 batching/roots.
P4-D-026,Testing,P4-D,,,,No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint D (https://www.notion.so/Checkpoint-D-26b0cff8415880cc8baee781e787848d?pvs=21)",2) Testing & Validation Checklist,Phase 4 - DEV Checkpoints,,,,Not Started,"Failure paths: Invalid proof → Gateway rejects, Oracle records breach, on-chain slashing in next epoch."
P4-D-027,Testing,P4-D,,,,No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint D (https://www.notion.so/Checkpoint-D-26b0cff8415880cc8baee781e787848d?pvs=21)",2) Testing & Validation Checklist,Phase 4 - DEV Checkpoints,,,,Not Started,Failure paths: Lease timeout / duplicate submit → Gateway idempotency prevents double-accept; job re-queued.
